id,hour,weekday,record_num,avg_speed,car_num
597,8,0,82,39.3769512195122,65
597,9,0,75,38.9274666666667,61
597,10,0,58,40.8324137931034,48
597,11,0,82,40.3090243902439,64
597,12,0,78,44.5741025641025,68
597,13,0,65,41.1121538461539,57
597,14,0,58,43.1284482758621,53
597,15,0,105,40.7646666666667,82
597,16,0,71,43.1711267605634,55
597,17,0,90,39.7007777777778,77
597,18,0,67,40.8444776119403,55
597,19,0,60,40.4295,52
597,20,0,72,37.7698611111111,58
597,21,0,84,41.9722619047619,73
597,22,0,92,39.9490217391304,77
597,23,0,63,43.643492063492,58
598,0,0,13755,23.2906005089051,2673
598,1,0,8975,30.2771832869081,2308
598,2,0,6022,32.4133493855859,1718
598,3,0,4859,31.7327948137475,1307
598,4,0,3998,30.9424012006001,1037
598,5,0,3284,28.2164403166868,860
598,6,0,5266,25.7385415875426,1258
598,7,0,9033,21.3621443595703,1959
598,8,0,11241,18.7274966639981,2159
598,9,0,9614,21.9601893072602,2253
598,10,0,8066,21.7709025539298,2042
598,11,0,8627,21.8763753332559,2153
598,12,0,9575,22.4293305483027,2363
598,13,0,9036,21.2974490925189,2262
598,14,0,9995,17.8352186093045,2122
598,15,0,9548,15.2116621281944,1884
598,16,0,7320,15.3167527322404,1394
598,17,0,9057,16.66758087667,1768
598,18,0,8235,23.2221955069822,2181
598,19,0,8924,23.9175022411472,2405
598,20,0,9777,24.0882387235346,2545
598,21,0,11406,26.531070489216,2869
598,22,0,10155,27.3129601181684,2521
598,23,0,8664,27.6532340720222,2121
599,0,0,16811,26.5222776753311,2941
599,1,0,11477,34.1199503354527,2593
599,2,0,7941,34.8970054149349,1942
599,3,0,6226,34.8724542242209,1474
599,4,0,4634,34.8278269313765,1132
599,5,0,4035,33.1629566294917,946
599,6,0,7244,29.5092766427386,1432
599,7,0,12485,24.2237669203043,2244
599,8,0,16192,20.0220621294464,2553
599,9,0,12265,23.3860187525478,2547
599,10,0,10559,23.5055412444357,2316
599,11,0,11460,23.7027286212912,2423
599,12,0,13612,23.5985615633265,2694
599,13,0,13248,22.554436896135,2578
599,14,0,13209,19.7011219622984,2446
599,15,0,12001,17.1264919590034,2176
599,16,0,8666,17.2196065081929,1608
599,17,0,11022,17.8547078570132,2010
599,18,0,11933,24.8182443643673,2503
599,19,0,14124,25.5107122628147,2823
599,20,0,13499,26.0818771760866,2916
599,21,0,14713,29.4156433086382,3190
599,22,0,11343,32.2195071850477,2738
599,23,0,9064,34.6513062665486,2279
600,0,0,1275,39.8407921568628,409
600,1,0,1197,40.6294319131162,355
600,2,0,1224,39.5999264705882,318
600,3,0,1106,40.4223688969259,284
600,4,0,811,40.0264981504317,199
600,5,0,596,42.6425167785235,153
600,6,0,665,41.0692932330828,188
600,7,0,977,38.8024564994883,303
600,8,0,989,39.1452072800809,310
600,9,0,761,39.7204073587386,274
600,10,0,818,38.6787897310514,263
600,11,0,913,39.8859583789705,312
600,12,0,1031,40.8836372453929,366
600,13,0,1226,38.377528548124,415
600,14,0,1510,37.2207682119206,462
600,15,0,2517,34.2028843861739,658
600,16,0,2617,33.5597095911347,631
600,17,0,1738,34.1312025316456,504
600,18,0,1247,37.9104410585405,408
600,19,0,1196,39.563754180602,379
600,20,0,1195,41.1128368200837,378
600,21,0,1204,40.021561461794,405
600,22,0,1060,41.8101981132076,364
600,23,0,998,42.1479258517035,365
601,0,0,12389,32.1494107676163,2630
601,1,0,9714,35.4569199094087,2321
601,2,0,6663,36.0312561909048,1753
601,3,0,5374,36.3453070338664,1390
601,4,0,3915,36.1356372924647,1031
601,5,0,3578,36.209645053102,913
601,6,0,5453,33.0760627177698,1286
601,7,0,10145,28.4401508132082,2195
601,8,0,14196,23.5911291913207,2470
601,9,0,11769,24.0020791910949,2300
601,10,0,9832,25.643136696501,2124
601,11,0,10799,26.3020038892487,2312
601,12,0,12586,26.1851922771333,2545
601,13,0,12526,24.881302091649,2448
601,14,0,12180,23.6788908045975,2393
601,15,0,11739,20.7773677485305,2176
601,16,0,7902,19.4110528980004,1546
601,17,0,10176,19.5813895440251,1942
601,18,0,11149,26.09913445152,2375
601,19,0,11708,26.821702254868,2640
601,20,0,12214,27.2361986245289,2675
601,21,0,12239,31.1562047552901,2829
601,22,0,9613,33.9770820763546,2401
601,23,0,8286,35.5779845522566,2114
602,0,0,10114,28.8047053589082,2180
602,1,0,8019,29.7127784012967,1894
602,2,0,5676,31.0713777307962,1410
602,3,0,4179,33.0093108399134,1157
602,4,0,2875,32.8332521739128,837
602,5,0,2948,32.0473677069197,738
602,6,0,4169,29.0285440153512,1093
602,7,0,8006,27.3381376467648,1915
602,8,0,10825,24.6567316397226,2130
602,9,0,10561,24.3725660448819,2026
602,10,0,8375,26.1610829850744,1877
602,11,0,9038,27.3177738437705,2071
602,12,0,10112,27.6379885284806,2271
602,13,0,11119,26.4902491231222,2277
602,14,0,10994,25.083970347462,2195
602,15,0,10505,22.1328757734411,2030
602,16,0,7278,21.2180159384445,1415
602,17,0,9396,21.126619838229,1763
602,18,0,9753,27.2405567517684,2148
602,19,0,10747,28.0856815855585,2464
602,20,0,11101,28.2523655526525,2534
602,21,0,10565,30.1754548035964,2518
602,22,0,10041,29.2513295488494,2143
602,23,0,10022,25.880478946318,1821
603,0,0,1690,29.6610295857987,396
603,1,0,1246,30.6696388443018,308
603,2,0,992,30.9489213709678,251
603,3,0,885,30.0996836158193,197
603,4,0,560,31.1755,143
603,5,0,590,32.3290169491526,140
603,6,0,1158,31.9518566493955,260
603,7,0,3195,26.0719499217527,560
603,8,0,4686,21.8425608194621,748
603,9,0,7965,13.5873333333334,898
603,10,0,6583,11.2184794166793,779
603,11,0,6279,12.2975776397515,750
603,12,0,6269,14.483365768065,783
603,13,0,4799,15.023438216295,665
603,14,0,3369,15.9027871772038,510
603,15,0,2816,15.639481534091,419
603,16,0,1681,13.4864306960144,244
603,17,0,2531,17.153709996049,374
603,18,0,2339,24.6486147926463,450
603,19,0,1997,24.3125588382574,411
603,20,0,1982,26.056740665994,447
603,21,0,2322,28.2067183462531,552
603,22,0,1817,30.3789378095761,419
603,23,0,1497,31.8287508350033,349
604,0,0,75,49.1354666666667,74
604,1,0,78,50.9088461538462,76
604,2,0,40,50.0965,40
604,3,0,25,47.5328,25
604,4,0,32,49.591875,30
604,5,0,29,44.6820689655172,29
604,6,0,52,45.7536538461538,51
604,7,0,76,48.4905263157895,71
604,8,0,70,47.1104285714286,69
604,9,0,64,48.893125,63
604,10,0,32,47.0234375,32
604,11,0,41,47.3809756097561,41
604,12,0,45,49.8408888888889,42
604,13,0,40,51.0845,39
604,14,0,32,51.26375,30
604,15,0,41,52.5763414634146,41
604,16,0,43,49.4339534883721,40
604,17,0,49,46.6812244897959,49
604,18,0,47,47.7606382978723,44
604,19,0,29,48.5227586206897,28
604,20,0,57,47.6840350877193,57
604,21,0,59,49.8094915254237,59
604,22,0,80,46.8835,77
604,23,0,73,49.4783561643836,71
606,0,0,2434,9.69220624486464,223
606,1,0,3423,7.41693835816561,209
606,2,0,2467,9.33766518038115,207
606,3,0,4638,6.17043768865885,189
606,4,0,6211,4.40023828691033,150
606,5,0,5408,4.39976146449714,116
606,6,0,4708,5.24003186066278,128
606,7,0,2231,8.24971761541915,151
606,8,0,852,13.2564788732395,123
606,9,0,297,21.2885185185185,81
606,10,0,195,24.0565641025641,66
606,11,0,311,19.4781350482315,88
606,12,0,507,15.5896252465483,113
606,13,0,345,20.4605797101449,96
606,14,0,342,25.5029824561403,116
606,15,0,1519,15.5107241606321,228
606,16,0,2029,15.1558058156728,243
606,17,0,905,14.9108950276243,161
606,18,0,577,16.6563951473137,137
606,19,0,507,20.0546351084813,143
606,20,0,767,15.2607692307693,145
606,21,0,1205,11.8642738589211,162
606,22,0,1733,9.6143912290825,171
606,23,0,2110,9.28810426540294,193
607,0,0,66,55.8577272727273,63
607,1,0,47,57.0797872340426,46
607,2,0,28,58.56,27
607,3,0,25,57.5352,25
607,4,0,34,35.4976470588236,21
607,5,0,11,55.6209090909091,11
607,6,0,23,49.6269565217391,23
607,7,0,73,50.6886301369863,66
607,8,0,73,52.0608219178082,71
607,9,0,45,52.82,44
607,10,0,30,52.9633333333333,30
607,11,0,49,49.6171428571429,48
607,12,0,48,54.4464583333333,46
607,13,0,38,55.5892105263158,37
607,14,0,43,57.0230232558139,43
607,15,0,53,54.2711320754717,51
607,16,0,48,56.34875,44
607,17,0,39,50.4046153846154,38
607,18,0,40,53.6745,38
607,19,0,44,52.7952272727273,42
607,20,0,68,53.5689705882353,67
607,21,0,43,55.6397674418605,42
607,22,0,44,52.3379545454545,44
607,23,0,40,56.76425,39
608,0,0,326,27.8284662576687,191
608,1,0,229,30.6508733624454,148
608,2,0,158,29.2467088607595,105
608,3,0,108,29.0511111111111,70
608,4,0,84,30.5277380952381,51
608,5,0,80,31.077,52
608,6,0,147,30.4234013605442,103
608,7,0,326,27.2839263803681,208
608,8,0,531,21.8750470809793,302
608,9,0,738,17.5818563685637,410
608,10,0,663,16.6728205128205,364
608,11,0,755,17.6756026490066,405
608,12,0,792,17.2746085858586,403
608,13,0,590,16.6313728813559,325
608,14,0,449,16.7667706013363,271
608,15,0,366,17.726475409836,212
608,16,0,185,17.4348108108108,112
608,17,0,317,21.0753627760252,169
608,18,0,342,23.8259941520468,196
608,19,0,237,26.2225738396624,162
608,20,0,288,27.6086111111111,201
608,21,0,408,26.9767892156863,258
608,22,0,291,29.0545704467354,200
608,23,0,242,28.4759090909091,161
609,0,0,2204,37.9303402903811,986
609,1,0,1887,36.9662162162161,805
609,2,0,1518,35.7268774703557,636
609,3,0,1084,36.5541143911439,493
609,4,0,790,36.0840379746836,334
609,5,0,785,34.7110828025478,336
609,6,0,1126,36.4498046181172,481
609,7,0,1942,35.9811740473738,801
609,8,0,2050,35.3283219512195,862
609,9,0,1575,34.5738730158731,704
609,10,0,1168,34.3621832191781,559
609,11,0,1187,35.7989637742207,621
609,12,0,1415,35.0044664310954,686
609,13,0,1190,36.4434201680672,618
609,14,0,1236,35.0215210355988,666
609,15,0,1715,34.6164198250729,812
609,16,0,1702,35.0313983548767,761
609,17,0,1598,33.8230162703379,728
609,18,0,1643,33.557881923311,746
609,19,0,1289,33.5165166795966,712
609,20,0,1562,34.0661139564661,794
609,21,0,1832,35.0364628820961,892
609,22,0,1832,36.4460644104803,885
609,23,0,1676,37.7589976133651,790
610,0,0,284,36.2911971830986,228
610,1,0,209,37.5699043062201,182
610,2,0,142,32.1656338028169,113
610,3,0,120,37.5095833333333,105
610,4,0,68,37.6333823529412,60
610,5,0,54,29.8940740740741,49
610,6,0,133,29.0583458646617,101
610,7,0,291,30.5674914089347,226
610,8,0,322,31.02549689441,256
610,9,0,255,31.337568627451,202
610,10,0,170,29.5,149
610,11,0,237,31.1359493670886,192
610,12,0,237,32.2844725738397,193
610,13,0,230,30.8598695652174,187
610,14,0,255,32.2869803921569,198
610,15,0,296,31.7389527027027,254
610,16,0,303,33.5580198019802,251
610,17,0,250,31.34656,203
610,18,0,218,32.9148623853211,181
610,19,0,264,31.2214772727273,222
610,20,0,282,34.979609929078,236
610,21,0,257,35.708560311284,220
610,22,0,235,34.6087659574468,196
610,23,0,168,37.4675595238095,151
611,0,0,1351,28.1553737971874,570
611,1,0,1009,30.3123587710606,436
611,2,0,728,30.4755357142858,325
611,3,0,519,31.4072061657033,241
611,4,0,402,28.555223880597,165
611,5,0,604,29.670165562914,212
611,6,0,1032,24.6530813953489,355
611,7,0,1998,21.37501001001,612
611,8,0,2624,19.6158536585366,793
611,9,0,2772,17.8214754689754,848
611,10,0,1736,17.2432949308757,651
611,11,0,1556,20.2372686375323,633
611,12,0,1586,19.8014817150064,645
611,13,0,1217,21.26013147083,533
611,14,0,937,22.1182177161153,421
611,15,0,848,23.2974174528302,414
611,16,0,536,21.2346268656716,222
611,17,0,901,22.5449056603774,354
611,18,0,1362,20.697342143906,485
611,19,0,1266,20.7341785150078,513
611,20,0,1527,22.1920497707924,592
611,21,0,2292,24.7511780104711,821
611,22,0,1943,24.7859547092125,702
611,23,0,1633,25.4346723821188,574
612,0,0,8785,27.3956607854295,1836
612,1,0,7876,28.6848743016759,1699
612,2,0,5680,29.5613045774645,1290
612,3,0,3704,34.0257289416844,965
612,4,0,2406,34.8548711554446,704
612,5,0,2337,31.7308044501497,601
612,6,0,3259,28.3479564283521,746
612,7,0,6896,26.3016154292343,1247
612,8,0,9672,22.4218362282878,1596
612,9,0,11765,17.7849137271569,1634
612,10,0,10376,17.5313415574402,1555
612,11,0,8891,21.1192869193566,1608
612,12,0,8348,23.6479288452323,1669
612,13,0,7260,24.4293264462808,1556
612,14,0,6241,24.7959846178496,1412
612,15,0,5694,24.5151580611168,1326
612,16,0,3895,23.4975198973042,861
612,17,0,5348,22.6163537771129,1149
612,18,0,6410,24.834620904836,1501
612,19,0,6560,25.6453780487803,1565
612,20,0,8047,26.0980986703117,1702
612,21,0,8700,28.4256632183906,1993
612,22,0,8330,26.6307178871547,1747
612,23,0,8877,25.5338199842289,1687
614,0,0,35,24.0065714285714,29
614,1,0,54,21.4161111111111,38
614,2,0,20,16.164,13
614,3,0,8,18.69,6
614,4,0,7,33.1371428571429,7
614,5,0,8,25.99375,8
614,6,0,38,20.7007894736842,28
614,7,0,47,20.9855319148936,33
614,8,0,49,17.7626530612245,37
614,9,0,47,16.0740425531915,32
614,10,0,28,18.46,20
614,11,0,23,19.7978260869565,22
614,12,0,30,18.8936666666667,25
614,13,0,32,14.8296875,18
614,14,0,19,22.0594736842105,18
614,15,0,24,19.5054166666667,21
614,16,0,11,19.06,9
614,17,0,27,15.8788888888889,20
614,18,0,21,22.1404761904762,20
614,19,0,22,23.7009090909091,22
614,20,0,38,19.7963157894737,32
614,21,0,41,18.7712195121951,31
614,22,0,45,21.8924444444444,33
614,23,0,48,18.3839583333333,30
615,0,0,105,25.642,92
615,1,0,78,29.4198717948718,74
615,2,0,64,27.6403125,58
615,3,0,34,34.6220588235294,34
615,4,0,26,31.0957692307692,26
615,5,0,30,25.996,28
615,6,0,53,22.8905660377359,45
615,7,0,161,18.276149068323,111
615,8,0,231,15.8424675324675,163
615,9,0,218,15.6822018348624,179
615,10,0,225,12.5136444444444,158
615,11,0,193,14.9455958549223,133
615,12,0,136,19.0346323529412,100
615,13,0,134,19.4663432835821,109
615,14,0,117,19.2806837606838,82
615,15,0,86,19.9675581395349,70
615,16,0,74,18.6545945945946,57
615,17,0,118,13.7770338983051,69
615,18,0,110,21.8779090909091,94
615,19,0,111,22.4742342342342,97
615,20,0,126,21.7374603174603,107
615,21,0,139,30.6082014388489,137
615,22,0,91,30.0356043956044,78
615,23,0,68,34.3147058823529,67
616,0,0,1066,31.2019230769232,193
616,1,0,942,31.6230042462846,165
616,2,0,813,27.309028290283,124
616,3,0,500,29.42308,91
616,4,0,298,28.576744966443,54
616,5,0,457,28.3596717724289,66
616,6,0,1053,27.8350332383666,124
616,7,0,2040,24.4763039215686,211
616,8,0,2387,24.4971260997066,285
616,9,0,3432,23.157596153846,424
616,10,0,3299,23.615528948166,416
616,11,0,3178,25.3989049716802,415
616,12,0,3737,23.8387235750601,429
616,13,0,2449,22.8571212739894,317
616,14,0,2017,23.8677937530986,273
616,15,0,1636,26.032750611247,237
616,16,0,1160,26.6451810344829,182
616,17,0,1870,24.887513368984,253
616,18,0,1735,27.7138097982709,247
616,19,0,1499,26.9263442294863,209
616,20,0,1394,28.6606958393114,216
616,21,0,1471,28.6077430319511,234
616,22,0,887,30.0031454340474,152
616,23,0,922,28.8377982646422,138
617,0,0,228,30.8076315789474,129
617,1,0,178,31.2888764044944,103
617,2,0,129,31.8201550387597,81
617,3,0,93,31.0752688172043,58
617,4,0,60,31.511,36
617,5,0,92,30.3348913043478,48
617,6,0,137,33.8157664233577,86
617,7,0,281,29.2815658362989,163
617,8,0,544,26.9331617647059,277
617,9,0,982,22.1784419551935,426
617,10,0,1044,19.5931800766284,440
617,11,0,1152,18.9271354166668,453
617,12,0,1181,19.8203810330229,466
617,13,0,813,23.619901599016,392
617,14,0,837,18.2625925925926,325
617,15,0,593,22.6746037099494,281
617,16,0,435,21.0436781609196,186
617,17,0,613,21.4560522022839,260
617,18,0,491,26.3803462321792,258
617,19,0,287,27.4542857142857,164
617,20,0,348,26.7792528735632,188
617,21,0,310,28.9929032258065,173
617,22,0,228,30.9180263157895,138
617,23,0,115,34.0153913043478,75
618,0,0,64,58.914375,40
618,1,0,62,61.0872580645161,41
618,2,0,49,58.0861224489796,32
618,3,0,19,59.2842105263158,12
618,4,0,16,61.47125,11
618,5,0,16,60.750625,10
618,6,0,26,61.0761538461538,15
618,7,0,48,57.67875,27
618,8,0,25,58.6808,16
618,9,0,30,59.818,22
618,10,0,31,63.25,22
618,11,0,46,59.7576086956522,31
618,12,0,38,64.1857894736842,24
618,13,0,42,62.6807142857143,29
618,14,0,37,62.0340540540541,25
618,15,0,48,63.7922916666667,31
618,16,0,59,61.1666101694915,37
618,17,0,52,57.3055769230769,35
618,18,0,56,61.2464285714286,34
618,19,0,45,58.0506666666667,27
618,20,0,51,60.8147058823529,36
618,21,0,63,63.9820634920635,41
618,22,0,52,62.7901923076923,35
618,23,0,36,62.8297222222222,23
619,0,0,64,56.36328125,42
619,1,0,54,53.6503703703704,32
619,2,0,37,58.3440540540541,19
619,3,0,16,54.985,11
619,4,0,5,49.64,2
619,5,0,12,62.37,10
619,6,0,29,61.23,17
619,7,0,58,57.3906896551724,34
619,8,0,27,58.2888888888889,19
619,9,0,35,60.1197142857143,22
619,10,0,37,62.4648648648649,24
619,11,0,61,63.6673770491803,38
619,12,0,41,64.2107317073171,27
619,13,0,65,62.2938461538462,41
619,14,0,47,61.0504255319149,27
619,15,0,60,62.7566666666667,35
619,16,0,67,63.060447761194,44
619,17,0,67,60.1438805970149,40
619,18,0,76,61.2986842105263,47
619,19,0,67,61.2038805970149,44
619,20,0,60,63.0906666666667,39
619,21,0,77,62.56,49
619,22,0,56,64.3385714285714,36
619,23,0,47,62.2253191489362,29
620,0,0,1953,14.5610496671788,646
620,1,0,1493,15.3752712659077,535
620,2,0,934,19.2505139186296,427
620,3,0,665,21.7868421052632,340
620,4,0,690,19.3677536231883,279
620,5,0,406,23.8608866995074,230
620,6,0,407,21.0560442260442,234
620,7,0,487,21.1186036960986,304
620,8,0,492,22.1719715447154,273
620,9,0,513,20.3856920077973,299
620,10,0,351,22.5688888888889,241
620,11,0,476,22.0014285714286,304
620,12,0,555,20.1874054054054,343
620,13,0,486,20.9749588477366,295
620,14,0,409,21.7459657701712,249
620,15,0,572,16.7449650349651,260
620,16,0,416,16.7065625,213
620,17,0,424,18.7426415094339,257
620,18,0,568,22.4693133802817,371
620,19,0,832,18.7898557692308,456
620,20,0,977,17.405670419652,465
620,21,0,1586,13.4253089533417,577
620,22,0,2141,13.2238299859879,613
620,23,0,2953,10.353491364714,623
621,0,0,91,30.1720879120879,86
621,1,0,72,28.1854166666667,68
621,2,0,86,11.368488372093,41
621,3,0,25,26.6392,25
621,4,0,19,26.9378947368421,19
621,5,0,21,21.6471428571429,21
621,6,0,45,22.3462222222222,37
621,7,0,92,22.5159782608696,89
621,8,0,88,21.0752272727273,81
621,9,0,64,20.38484375,61
621,10,0,43,19.8676744186047,43
621,11,0,80,20.7525,73
621,12,0,66,20.6521212121212,62
621,13,0,90,18.7678888888889,85
621,14,0,68,18.4195588235294,64
621,15,0,90,22.6808888888889,86
621,16,0,108,19.9581481481481,100
621,17,0,79,23.3072151898734,78
621,18,0,69,19.7468115942029,67
621,19,0,89,23.9642696629213,88
621,20,0,78,23.2461538461538,75
621,21,0,80,27.0925,78
621,22,0,76,27.7634210526316,73
621,23,0,54,21.022962962963,46
622,0,0,136,40.065955882353,135
622,1,0,121,42.0947107438017,113
622,2,0,74,42.5428378378378,73
622,3,0,75,37.3054666666667,73
622,4,0,67,42.4935820895522,67
622,5,0,68,37.9313235294118,66
622,6,0,78,31.8729487179487,73
622,7,0,99,32.8022222222222,95
622,8,0,89,28.9616853932584,86
622,9,0,70,30.1158571428571,69
622,10,0,73,33.8706849315069,69
622,11,0,87,34.5213793103448,87
622,12,0,69,30.7302898550725,67
622,13,0,77,34.7519480519481,75
622,14,0,76,28.3055263157895,74
622,15,0,119,32.5278151260504,113
622,16,0,128,29.954609375,126
622,17,0,101,30.0326732673267,99
622,18,0,84,32.2664285714286,84
622,19,0,81,30.1504938271605,77
622,20,0,110,32.9179090909091,106
622,21,0,118,36.0000847457627,117
622,22,0,108,39.4207407407407,105
622,23,0,72,37.0229166666667,69
623,0,0,8188,29.8064728871519,1671
623,1,0,6656,30.2599368990386,1374
623,2,0,5073,32.0707944017345,1195
623,3,0,4799,25.7668972702645,905
623,4,0,4575,19.8353289617483,603
623,5,0,5224,16.8173296324654,609
623,6,0,6047,18.7588887051427,784
623,7,0,6834,23.4988454784899,1225
623,8,0,6268,24.3590970006381,1231
623,9,0,4883,25.840438255171,1113
623,10,0,3850,25.486657142857,931
623,11,0,4290,25.8285198135197,1018
623,12,0,5836,25.229988005483,1326
623,13,0,4678,28.2912890123984,1207
623,14,0,4502,27.7659795646378,1196
623,15,0,6521,26.0098052445943,1462
623,16,0,7969,22.9999422763208,1493
623,17,0,6475,22.6705374517373,1408
623,18,0,5735,25.3685806451612,1355
623,19,0,5138,25.8162028026469,1221
623,20,0,5694,25.876287319986,1373
623,21,0,6725,28.4169769516728,1556
623,22,0,7340,29.4069782016347,1588
623,23,0,6028,28.7772246184472,1300
624,0,0,3589,31.4655475062689,1335
624,1,0,3281,35.4826577263027,1298
624,2,0,2514,37.0369769291964,1011
624,3,0,1946,39.0981397738951,794
624,4,0,1357,38.321731761238,556
624,5,0,1061,37.8988784165881,467
624,6,0,1150,35.8336434782609,497
624,7,0,1558,33.4993581514763,684
624,8,0,2163,28.4633333333333,819
624,9,0,1887,29.455209326974,839
624,10,0,2100,27.7552476190476,906
624,11,0,2204,29.5958030852994,1001
624,12,0,2085,31.3409928057553,977
624,13,0,1814,31.7584564498346,886
624,14,0,1761,31.0577285633163,807
624,15,0,1753,31.3900741585853,827
624,16,0,941,30.9941126461212,486
624,17,0,1567,30.3931269942565,710
624,18,0,2341,31.6546390431439,1025
624,19,0,1925,32.4508987012987,962
624,20,0,2569,30.9344803425457,1111
624,21,0,3297,34.5120533818621,1415
624,22,0,2775,35.4232612612611,1257
624,23,0,3280,30.8920091463414,1266
625,0,0,2129,46.8445702207606,1767
625,1,0,1887,46.7141653418123,1508
625,2,0,1458,47.4814677640603,1233
625,3,0,1024,48.2494628906249,906
625,4,0,834,47.9734532374101,721
625,5,0,773,46.6863001293662,656
625,6,0,945,46.7280740740741,838
625,7,0,1534,43.8346740547587,1313
625,8,0,1736,39.4568605990783,1502
625,9,0,1708,35.0992447306791,1464
625,10,0,1680,33.9142261904762,1424
625,11,0,1728,37.4632638888888,1478
625,12,0,2279,36.8212198332601,1838
625,13,0,2286,32.9608005249343,1835
625,14,0,2292,32.4630366492146,1866
625,15,0,2587,31.3578546579048,2076
625,16,0,2525,31.9117544554454,2025
625,17,0,2427,30.1183065512978,1969
625,18,0,2161,36.9432484960665,1812
625,19,0,2309,36.4851580770895,1892
625,20,0,2493,34.4222222222221,1997
625,21,0,2355,39.3992441613587,1924
625,22,0,2096,44.3456059160302,1729
625,23,0,1595,48.8631912225704,1382
626,0,0,120,34.5195833333333,82
626,1,0,204,20.4977450980392,76
626,2,0,76,31.4931578947368,51
626,3,0,79,29.5769620253165,42
626,4,0,35,36.1925714285714,22
626,5,0,60,22.5751666666667,22
626,6,0,153,19.5541830065359,55
626,7,0,179,24.1235754189944,88
626,8,0,152,23.9154605263158,94
626,9,0,81,31.5512345679012,69
626,10,0,92,30.0198913043478,58
626,11,0,95,27.5476842105263,61
626,12,0,119,35.5453781512605,80
626,13,0,86,37.638488372093,66
626,14,0,120,32.76275,91
626,15,0,107,37.387476635514,85
626,16,0,150,37.2394,106
626,17,0,105,37.3617142857143,79
626,18,0,104,33.6823076923077,74
626,19,0,95,33.0426315789474,76
626,20,0,86,35.5402325581395,62
626,21,0,80,36.095125,57
626,22,0,140,30.3342142857143,81
626,23,0,117,30.2276068376068,65
627,0,0,228,30.1915789473684,209
627,1,0,216,32.3943055555555,179
627,2,0,158,35.4765189873418,147
627,3,0,130,37.7078461538462,114
627,4,0,104,34.2201923076923,90
627,5,0,60,38.6456666666667,57
627,6,0,45,40.4708888888889,44
627,7,0,126,33.7539682539682,105
627,8,0,171,29.1424561403509,152
627,9,0,182,24.1745604395604,160
627,10,0,197,22.26730964467,164
627,11,0,166,25.8690361445783,149
627,12,0,144,33.3997222222222,134
627,13,0,153,31.2996732026144,140
627,14,0,142,31.1337323943662,130
627,15,0,123,30.7624390243902,114
627,16,0,78,30.1320512820513,76
627,17,0,124,31.8858064516129,121
627,18,0,151,30.0176821192053,137
627,19,0,162,29.1643209876543,140
627,20,0,190,28.0323684210526,174
627,21,0,304,21.3947039473684,200
627,22,0,259,26.2606177606177,214
627,23,0,249,29.5848995983936,215
628,0,0,680,16.4154852941177,189
628,1,0,591,17.0478680203047,149
628,2,0,240,22.0749583333333,96
628,3,0,168,20.0021428571428,64
628,4,0,111,23.3409009009009,41
628,5,0,202,22.2123762376238,69
628,6,0,550,13.2006181818182,99
628,7,0,629,13.8430047694753,198
628,8,0,591,14.1053130287648,223
628,9,0,806,11.2392555831265,278
628,10,0,722,11.5810387811634,223
628,11,0,742,12.7343935309973,233
628,12,0,662,13.8711329305136,202
628,13,0,582,13.6519931271478,178
628,14,0,471,13.046135881104,162
628,15,0,336,13.4003273809524,124
628,16,0,307,10.0451465798046,70
628,17,0,490,10.0482448979592,150
628,18,0,597,12.4919765494138,165
628,19,0,623,12.6860513643659,181
628,20,0,711,12.2118143459916,224
628,21,0,783,15.2918007662836,255
628,22,0,709,15.142538787024,221
628,23,0,603,14.6314759535655,173
629,0,0,1,85.19,1
629,1,0,1,103.71,1
629,2,0,1,96.3,1
629,8,0,2,96,2
629,9,0,1,85.19,1
629,10,0,2,85.195,2
629,11,0,1,104,1
629,12,0,4,91.86,4
629,13,0,3,87.7866666666667,3
629,14,0,5,91.182,5
629,16,0,4,88.975,4
629,17,0,4,48.52,3
629,18,0,2,90.95,2
629,19,0,1,91,1
629,20,0,2,104.27,2
629,21,0,2,81.58,2
630,0,0,5,79.266,5
630,1,0,2,90.755,2
630,3,0,1,92.6,1
630,7,0,4,74.035,4
630,8,0,4,74.9125,4
630,10,0,5,74.358,5
630,11,0,2,74.17,2
630,12,0,1,63.89,1
630,13,0,2,94.3,2
630,14,0,4,84.8275,4
630,16,0,3,93.4966666666667,3
630,17,0,3,84.6666666666667,3
630,18,0,1,74,1
630,19,0,2,88.34,2
630,21,0,4,73.995,4
630,22,0,2,76.3,2
630,23,0,1,62.97,1
631,0,0,62,57.0203225806451,60
631,1,0,68,47.9489705882353,65
631,2,0,67,45.3805970149254,58
631,3,0,39,45.004358974359,38
631,4,0,30,59.2303333333333,30
631,5,0,27,60.0592592592593,27
631,6,0,46,56.9428260869565,45
631,7,0,93,57.8167741935484,92
631,8,0,78,52.4444871794872,77
631,9,0,82,49.5126829268293,81
631,10,0,83,46.9422891566265,81
631,11,0,87,50.3605747126437,86
631,12,0,122,49.7989344262295,117
631,13,0,137,46.6886861313869,133
631,14,0,119,44.5387394957983,119
631,15,0,153,46.7577777777778,152
631,16,0,158,44.3777215189873,153
631,17,0,147,41.9463265306123,142
631,18,0,96,50.1064583333333,95
631,19,0,85,51.3632941176471,84
631,20,0,61,53.8322950819672,61
631,21,0,75,57.3765333333333,75
631,22,0,53,61.3811320754717,53
631,23,0,48,62.41125,48
632,0,0,48,40.9533333333333,47
